"id","profileName","text","date","title","rating","images","helpful","Stil"
"R1MX4U1BEXMJC3","Dizzy Lizzy","I have thick wavy frizzy hair and it us a process to get my hair straight. Air dry, blow dry and then straighten. I have spent so much money on expensive straighteners and blow dryers to acheive silky straight hair. It is such a long process that I now typically just toss it up in a bun becausei dont have 2.5 hours a day to do my hair. This revlon tool is a game changer. I allowed my hair to air dry until it was about 80% dry, ran this tool through my hair and almost fainted. It works, it works so well and the volume, the volume is just gorgeous!! It truly does work, even with the thickest of hair! I would highly recommend it. Check out some review video's on YouTube.  That's what really sold me on the product!","Kundenrezension aus Kanada 🇨🇦 am 31. Dezember 2020","Wow! Just wow! Buy it now!!",5,"",0,"Schwarz"
"RRMCBCTJMRZST","Amazon Customer","It’s amazing how good the blow drier is. Thank you!","Kundenrezension aus Kanada 🇨🇦 am 16. Dezember 2022","Love it!",5,"",0,"Schwarz"
"R1EY74H158MGRW","Ivette W. Zayas Rodríguez","Si me agradó","Kundenrezension aus den USA 🇺🇸 am 9. Juli 2022","Para mis amistades y mi familia",4,"https://m.media-amazon.com/images/I/71lHcMYK13L.jpg",0,"Schwarz"
"RNU3OQPE4JFQN","IDA","Très bon sèche cheveux, mais très bruyant. Je sais quand ma fille l'utilise à l'étage !","Kundenrezension aus Frankreich 🇫🇷 am 6. Dezember 2022","Bruyant",5,"",0,"Schwarz"
"R2IP9YLZKV89EJ","Amazon Customer","I have 4B hair and works like magic!Cut my drying time by half & offers a very smooth finish! Love the product, really helps the natural hair sisters! Thank you Revlon","Kundenrezension aus Kanada 🇨🇦 am 10. November 2022","Fast & Efficient",5,"",1,"Schwarz"
"R20RT7V3AXKIAH","Mélissa Généreux","Satisfaite de mon achat.","Kundenrezension aus Kanada 🇨🇦 am 26. Dezember 2022","Belle achat",5,"",0,"Schwarz"
"R31NZL2GFQSLQN","Damiano","Ero molto scettica e invece mi sono dovuta ricredere. Maneggevole, riscalda immediatamente e con un po' di pratica usarla diventa sempre più facile.Consigliata.","Kundenrezension aus Italien 🇮🇹 am 30. Juli 2022","Favolosa",4,"",1,"Kurze Haare"
"R3RP96DOXPXTIN","filipinas21","El cepillo secador es estupendo y además su precio es muy asequible.  No confiaba mucho en que fuera útil ya que otros cepillos que he usado no valen para nads.  Deja el pelo perfecto y brillante en un momento.  Es lo mejor que he comprado, moldea el pelo de manera fácil y rápida. Su manejo es fácil y además no quema y puedes trabajar el pelo sin miedo a quemarte con el cepillo. Lo recomiendo sin lugar a duda.","Kundenrezension aus Spanien 🇪🇸 am 11. Januar 2022","Fantástico cepillo secador",4,"",0,"Booster"
"R3KY8GMCMUQCWY","Vicky Ouellette","Jai hésité longtemps avant d'achater ce produit, mon amie en a eu un, jai lu les commentaires, j'ai regardé les  photos et je me suis dit... Pour le prix, je peux bien essayer !! Après 2 jours, je l'ai reçu , je l'ai essayé immédiatement. ÇA A CHANGÉ MA ROUTINE!! Ça va plus vite, c'est plus simle que la brosse ronde et le séchoir, je n'ai pas de mal au bras, après 15 minutes, cest fait ! Je n'ai même pas utilisé de fer plat pour corriger quelques mèches. Tu sorts de la douche, sèche tes cheveux avec cet appareil et tu es prête pour le travail ou ta sortie! Le résultat est super!J'ai le cheveux très fin et plat, ce qui fait que le volume ne reste jamais longtemps lorsque que je fais moi-même mes cheveux. He bien cette fois ça a restée ! Bref, toi qui me lis, si tu hésite, arrête immédiatement d'hésiter et achete le... Moi; je suis 150% satisfaite!","Kundenrezension aus Kanada 🇨🇦 am 29. März 2020","Super produit+++++",5,"",0,"Schwarz"
"R1YBVDZB95IG8D","Bechiri","Je recommande la meilleur des brosse brush du moment avec une efficacité totale je me coiffe en moins de 10 mon convient à toute les longueur de cheveux j'ai les cheveux très court je recommande après bruyante comme les séchoir .","Kundenrezension aus Frankreich 🇫🇷 am 29. September 2022","Gagné temps",5,"",1,"Kurze Haare"
"R102Y1O8U9LJFA","Cátia","ADOREI!! Recomendo","Kundenrezension aus Spanien 🇪🇸 am 16. Januar 2023","Opinião",5,"",0,"Kurze Haare"
"RGJZ5V0LW524Z","R V","This is good if you use it at the low temperature setting. The high one can really dry out your hair and cause damage to the ends. You also have to make sure your hair is 70% dry to begin with before using this.","Kundenrezension aus Kanada 🇨🇦 am 10. Februar 2022","Gets really hot",4,"",0,"Schwarz"
"R22DFT2A8QP6OM","Marie-Josee","J’ai les cheveux très fins et ça me donne bcp de volume en plus de bien lisser les cheveux","Kundenrezension aus Kanada 🇨🇦 am 27. November 2022","Efficace!",5,"",0,"Schwarz"
"R16FKH4MH8R64L","MissR","My hair took forever to dry until I purchased this drying tool. It leaves my hair soft and shiny with tons of volume. Highly recommend!","Kundenrezension aus Kanada 🇨🇦 am 17. November 2022","Amazing!",5,"",0,"Schwarz"
"R1IM2PSSE3LJNL","JS","This product is amazing! I used it from towel dried hair (did not have to pre-dry it as others have suggested) and my hair looks like I just came out of the hair dresser’s for a blowout. I did not find it too heavy. Of course it is slightly loud, like any blow dryer is. It made my hair nice and smooth as well. I am very conscious of hair damage, but this did not snap my hair. Truly the best hairstyling tool I’ve ever owned.","Kundenrezension aus Kanada 🇨🇦 am 31. Dezember 2021","Like a salon blowout!",5,"",0,"Schwarz"
"R20JJ3DQ2M7L0J","Belen ","Me gusta: te apañas muy facil con el, te deja el pelo bastante bien, y si mas los trabajas, mejor lo deja. Lo unico que no me gusta es que es un poco grande,aunque no pesa mucho y no le doy las 5 estrellas porque hace mucho ruido, como un secador, me hubiese gustado que fuese muy silencioso.","Kundenrezension aus Spanien 🇪🇸 am 25. Januar 2022","Bueno",4,"",0,"Schwarz"
"R2SGF93RUD4HQC","kelly vendrasco","I love this so much. I can't compare it to another one and I can't afford a Dyson but it saves me so much time and energy. Wish I would have bought one years ago. I might buy another one incase this one dies someday. My favourite purchase ever!!! Only wish I would have got it for the discounted price. lol  But definately worth the money and was still pretty much inexpensive for how good it is.","Kundenrezension aus Kanada 🇨🇦 am 21. Februar 2022","Best Purchase I ever made!!!!!",5,"",0,"Schwarz"
"R2U5IXKU0EXHQF","Client d'Amazon","Très performant mais la prise n'est pas européenne donc on doit l'utiliser avec un adaptateur (je n'avais pas fait attention à ce détail et je ne sais plus s'il était mentionné)","Kundenrezension aus Frankreich 🇫🇷 am 18. April 2022","Acheté pour un cadeau",4,"",0,"Titan"
"R137ZKMXECG2J8","Lorna","I have very fine, extremely curly and dry hair that I have had to mercilessly torture with a flat iron to tame the frizzy results of blowing it out with a normal hair blower.  I am unable to use ANY products due to allergies.  I use the blower on the low setting and for the first time in my life, I have volume that lasts throughout the day.  The health of my hair has significantly improved - it is shiny, doesn't look like I took a blow torch to melt the ends and it is wonderfully straight.  That said, practice makes perfect and I had to experiment with the blower to get my hair just right.  It is a bit heavy but dries my hair so quickly that the weight is not a problem.  Would highly recommend.","Kundenrezension aus Kanada 🇨🇦 am 13. Oktober 2020","Life long problem hair gone!",5,"",0,"Schwarz"
"R2OI6SV1VLEEBK","Adriana","Efficient","Kundenrezension aus Kanada 🇨🇦 am 16. Dezember 2022","Love the product",3,"",0,"Schwarz"
"R137V7UJIHFGFI","Bailey ","Bought this after breaking my wrist so that I could still do a proper blowout. Works great, easy to use, dries fast and creates lots of volume. I’ve continued using it after getting my cast removed because I like the final result","Kundenrezension aus Kanada 🇨🇦 am 14. September 2022","Works great!",5,"",0,"Schwarz"
"R12M1W2IJXE7AV","C. R. R","La calidad va de acuerdo al precio, seca rápido en cabello delgado, no sirve para marcar ondas, solo para dar un ligero brushin, lo recomiendo para melenas medianas a largas","Kundenrezension aus Mexiko 🇲🇽 am 20. August 2022","Buen producto",4,"","2","Booster"
"RXJ3N4CV4U9WB","Nathalie B","It’s easy to use and gives you volume","Kundenrezension aus Kanada 🇨🇦 am 19. Dezember 2022","Volume",5,"",0,"Schwarz"
"R3I4VUZCJZ4E6X","Ty luques","No me gusta mucho pero está bien para mantener el secado","Kundenrezension aus Spanien 🇪🇸 am 5. Dezember 2022","Me gustaría algo más caliente",3,"",0,"Schwarz"
"R2QESA41UD29W0","Julia","I was looking at this when it came time to look at replacing my hair dryer. I have long-ish, fine textured, blonde hair. I use this after putting in product and wait until my hair is about 80%-90% dry and then section off and use it on the low setting which is more than enough. It can be cumbersome to use at first since it is quite large, but it grips onto the hair nicely as you're puling it through, so it makes it easy to work with one section at a time without constantly losing the piece you're working on. I would highly recommend this for people looking to cut their styling time. My hair only take about 10-15 minutes to blow out with this and it's saved me the damage of using multiple tools.","Kundenrezension aus Kanada 🇨🇦 am 25. Februar 2020","This has replaced my round brush, straightener and hair dryer",4,"",0,"Schwarz"
"R3PPK1ZNPIHUQU","Ijaz hussain","Bon rapport qualité / prix","Kundenrezension aus Frankreich 🇫🇷 am 2. Juli 2022","Bien",4,"",0,"Kurze Haare"
"R281D1LJS7T1P5","Laura Europa","Me ha encantado lo práctico que es, lo rápido que seca el pelo y como se le puede dar volumen y forma. Desde simplemente liso a ondas grandes. Además, deja el pelo con un efecto abundante y muy suave que dura hasta el siguiente lavado.Muy contenta!!","Kundenrezension aus Spanien 🇪🇸 am 2. Oktober 2022","Resultado como en un salón de belleza",5,"",0,"Schwarz"
"R3D34GSW2W3NUX","mah","Don't waste your money","Kundenrezension aus Kanada 🇨🇦 am 5. Mai 2023","Don't recommended",2,"",0,"Schwarz"
"RKVQGGWGN0NEA","Gordon58","Bought for my wife.She is very pleased with this product.The brush is just the right size for her hair length.","Kundenrezension aus Großbritannien 🇬🇧 am 27. Oktober 2022","Very pleased.",5,"",0,"Kurze Haare"
"R2O9287GKMIEDA","Andrew Smith","As an ex hairdresser the 30% smaller is not small enough for short hair. If it was slightly smaller again you would get good lift for short hair.","Kundenrezension aus Großbritannien 🇬🇧 am 19. Juli 2022","Great Product",3,"",0,"Kurze Haare"
"R32LCTH1OF4R83","Kedy","Quality looks good, but very big for small hands. Purchased for my 12 years old daughter, but had to return it, cause if you wanna use it, you need to have a huge hands to be able to hold this unit safely. Can’t comment on functionality, cause returned right away.","Kundenrezension aus Kanada 🇨🇦 am 5. Dezember 2021","Quality looks good, but very big for small hands.",4,"",0,"Schwarz"
"R3D43AT0XVMLK0","María A.","Es el segundo que utilizo, dejan el pelo con volumen y liso, pero no efecto plancha, esto es lo que yo buscaba, es cierto que estos cepillos tienen un poquito de peso pero hacen el mismo trabajo que secador y cepillo con lo cual mayor facilidad.","Kundenrezension aus Spanien 🇪🇸 am 27. September 2022","Contenta",5,"",0,"Schwarz"
"R1SQ4K9K5HBR3V","Mel C","As some of the other reviews mention, you should dry your hair a bit with your blow dryer before using it.  It really does work great but I have found with daily use, my hair has become super dry (use some sort of heat protector spray) and definitely caused breakage/more hair fall than normal.  The bristles are really tight and hold your hair well but definitely tugs on the hair hence 4 stars.","Kundenrezension aus Kanada 🇨🇦 am 30. Juni 2021","Works great but daily use will dry your hair right out and cause breakage",4,"",0,"Schwarz"
"RXAY5KIUC876X","Hiral","Absolutely in love with this product as you can see on left is my hair roughly 2 hours after i wash and let it natural dry and right is after using this blowdryer ,, omggg why dint i buyed this product earlier, sooo easy to use , and quick too and it gives wonderful results same as saloon ,, bristles are perfect no tangling of hair in bristles or hair stuck in it nothing at all its all smooth turns of blowdryer and easy sliding off too ,, loved it","Kundenrezension aus Großbritannien 🇬🇧 am 30. Januar 2022","In love with this product and my hair",5,"https://m.media-amazon.com/images/I/61vwlCdfntL.jpg
https://m.media-amazon.com/images/I/61ym319qdGL.jpg","2","Kurze Haare"
"RAWPPU6YLT7RT","Amazon Customer","A good product for a reasonable price","Kundenrezension aus Kanada 🇨🇦 am 20. Dezember 2022","I like it",5,"",0,"Schwarz"
"R2VARL8HY8NHX9","LoveChewie","Bought this to replace a Babyliss brush which I had for several years before it went wrong, so used to using this type of styler.  I found it better & easier to use because of the firm bristles & the cool tip so holding with 2 hands when needed was a bonus.  I have fine hair to my shoulders & it wraps around well without tangling.  I use the top speed for initial drying & the lower speed for styling.  The circular button is OK as you don't hit it by accident. It would be good though if the cool button was separate, near the top of the handle so you can do a cold 'shot' easily and if the cold was cold quicker.","Kundenrezension aus Großbritannien 🇬🇧 am 11. Juli 2021","Doesn't Tangle fine hair",5,"",1,"Kurze Haare"
